fur	0.103856
fus	0.26374
fut	0.052383
fuy	0.019587
fuz	0.000456
fué	0.002278
fuî	0.0041
fâc	0.023231
fâm	0.011388
fât	0.020953
fèc	0.000456
fèg	0.000911
fèq	0.001367
fèr	0.07607
fès	0.000911
fèt	0.002278
fèv	0.003644
féa	0.012754
féb	0.003644
féc	0.051017
féd	0.045095
fée	0.036441
féi	0.006377
fél	0.028242
fém	0.034163
fén	0.000456
féo	0.010932
féq	0.001367
fér	0.348009
fés	0.019587
fét	0.010477
fév	0.002278
fêl	0.023231
fêt	0.020042
fîm	0.005466
fît	0.010477
fûm	0.000456
fût	0.013665
füh	0.000456
gab	0.040085
gac	0.020042
gad	0.028697
gae	0.000456
gaf	0.020953
gag	0.178559
gah	0.000456
gai	0.163983
gak	0.000456
gal	0.33571
gam	0.122076
gan	0.277405
gap	0.0041
gar	0.422257
gas	0.084725
gat	0.168538
gau	0.151684
gav	0.028697
gaw	0.000456
gay	0.046917
gaz	0.119343
gaç	0.010477
gaî	0.001367
gaï	0.002278
gby	0.001822
gda	0.003644
gdi	0.001822
gea	0.77892
gec	0.001822
gei	0.020953
gel	0.097023
gem	0.072426
gen	0.358941
geo	0.271483
ger	1.061335
ges	0.802606
get	0.017765
geu	0.094746
gev	0.003644
gey	0.000911
gez	0.060583
geâ	0.160795
geô	0.002733
gfl	0.000456
gga	0.001822
gge	0.025053
ggi	0.004555
ggl	0.043729
ggo	0.000911
ggr	0.022775
ggy	0.001367
ggè	0.001367
ggé	0.016398
gha	0.006833
ghe	0.004555
ghi	0.005922
ghl	0.000911
gho	0.003189
ghr	0.002733
ghs	0.000456
ght	0.002278
ghy	0.000911
ghz	0.000456
gia	0.051017
gib	0.030064
gic	0.036896
gid	0.022775
gie	0.339354
gif	0.03553
gig	0.021409
gii	0.003189
gil	0.037352
gim	0.03553
gin	0.168083
gio	0.12982
gip	0.000911
giq	0.119799
gir	0.116155
gis	0.302913
git	0.154417
giv	0.070148
giâ	0.0041
giè	0.002733
gié	0.015487
gla	0.332977
gle	0.163072
gli	0.117977
glo	0.239142
glu	0.091557
gly	0.043273
glâ	0.016398
glè	0.00911
glé	0.034619
gma	0.068782
gme	0.087458
gmi	0.003189
gmo	0.007288
gmu	0.000456
gmâ	0.001367
gmè	0.000456
gmé	0.001367
gna	0.502882
gne	0.562553
gni	0.26374
gno	0.283782
gns	0.000456
gnu	0.004555
gnâ	0.063316
gnè	0.021864
gné	0.180837
gnî	0.027331
gnô	0.000456
goa	0.000911
gob	0.059216
goc	0.045551
god	0.06696
gog	0.030975
goh	0.000911
goi	0.060583
gol	0.073337
gom	0.082447
gon	0.314301
gop	0.007288
gor	0.26875
gos	0.020498
got	0.19678
gou	0.476918
gov	0.000456
goy	0.002278
goé	0.002733
goï	0.006377
goû	0.05375
gra	1.36607
gre	0.436833
gri	0.620403
gro	0.290159
gru	0.033708
gry	0.000911
grâ	0.013665
grè	0.044184
gré	0.230943
grê	0.023686
grî	0.006833
grû	0.000456
gso	0.001367
gst	0.004555
gsu	0.000911
gta	0.001367
gte	0.000911
gti	0.005466
gto	0.000911
gts	0.001822
gté	0.001822
gua	0.349831
gub	0.001367
gue	0.867744
gug	0.000456
guh	0.000456
gui	0.470085
guj	0.000456
gul	0.146218
gum	0.035985
gun	0.004555
guo	0.029608
gup	0.000456
gur	0.189492
gus	0.036441
gut	0.008655
guy	0.001822
guz	0.000456
guâ	0.078803
guè	0.04054
gué	0.127542
guê	0.021864
guë	0.006377
guî	0.002733
guï	0.009566
gwa	0.000456
gya	0.001822
gyl	0.000911
gym	0.010021
gyn	0.010021
gyp	0.011388
gyr	0.012299
gys	0.000456
gza	0.019587
gâb	0.000456
gâc	0.025508
gât	0.028242
gèb	0.000911
gèl	0.037807
gèm	0.000911
gèn	0.053295
gèr	0.101123
gès	0.001367
gèt	0.004555
géa	0.0041
géb	0.001822
géd	0.022775
gée	0.161706
géh	0.000911
géi	0.005466
gél	0.045095
gém	0.033252
gén	0.279227
géo	0.04054
gér	0.153051
gés	0.093379
gét	0.072881
gév	0.000456
gên	0.024597
gîm	0.006377
gît	0.015032
hab	0.266473
hac	0.05785
had	0.00911
hae	0.000456
haf	0.025964
hag	0.118888
hah	0.020498
hai	0.332521
hak	0.004555
hal	0.296536
ham	0.203612
han	0.648644
hao	0.004555
hap	0.173549
haq	0.001822
har	0.66231
has	0.539778
hat	0.08928
hau	0.385816
hav	0.033252
haw	0.003644
hay	0.000911
haz	0.001367
haé	0.001822
haî	0.08518
haï	0.028242
hbl	0.000456
hbo	0.000456
hdi	0.000911
hea	0.002733
heb	0.002733
hec	0.008655
hed	0.000911
hee	0.000456
hef	0.021409
hei	0.005922
hel	0.05785
hem	0.128453
hen	0.208167
hep	0.006377
heq	0.000911
her	1.002119
hes	0.266928
het	0.183114
heu	0.182659
hev	0.197235
hew	0.000456
hex	0.012754
hez	0.078347
hha	0.001367
hia	0.122076
hib	0.087458
hic	0.068782
hid	0.017765
hie	0.358941
hif	0.1034
hig	0.009566
hii	0.014576
hik	0.000456
hil	0.127087
him	0.030975
hin	0.152595
hio	0.102945
hip	0.058305
hiq	0.144852
hir	0.153506
his	0.353019
hit	0.087458
hiu	0.002278
hiv	0.045551
hiz	0.015032
hiâ	0.019131
hiè	0.008655
hié	0.059216
hké	0.001822
hla	0.004555
hle	0.005011
hli	0.022775
hlo	0.081081
hlv	0.000456
hly	0.000911
hlè	0.000911
hlé	0.006833
hma	0.010477
hme	0.015487
hmi	0.010932
hmm	0.000911
hmo	0.000911
hms	0.000456
hmâ	0.001367
hmè	0.002733
hmé	0.008199
hna	0.000911
hne	0.001367
hni	0.03143
hno	0.019587
hné	0.003189
hoa	0.003189
hob	0.018676
hoc	0.051017
hod	0.030975
hoe	0.001822
hof	0.001822
hog	0.05785
hoi	0.060127
hok	0.000911
hol	0.070604
hom	0.138475
hon	0.494682
hoo	0.013665
hop	0.092468
hoq	0.05785
hor	0.229576
hos	0.147585
hot	0.204068
hou	0.289704
hov	0.001822
how	0.005011
hoy	0.015032
hoz	0.006833
hoï	0.011388
hpi	0.000456
hpu	0.000456
hra	0.095657
hre	0.005011
hri	0.042362
hro	0.197691
hry	0.010477
hrè	0.006833
hré	0.023231
hrê	0.000911
hsi	0.001822
hsm	0.000456
hso	0.000456
hst	0.000456
hta	0.015487
htc	0.000456
hte	0.004555
hth	0.001822
hti	0.006377
htm	0.000911
hto	0.023231
htr	0.001367
hts	0.002733
htw	0.000456
hty	0.006377
hté	0.003189
hua	0.012299
hub	0.001822
huc	0.043273
hue	0.01822
hug	0.002278
hui	0.065593
hul	0.01321
hum	0.261462
hun	0.004555
huo	0.000456
hup	0.003644
hur	0.08928
hus	0.019131
hut	0.086547
huy	0.000911
huâ	0.001367
huè	0.001367
hué	0.003189
huî	0.0041
hwo	0.000911
hya	0.006833
hyb	0.020498
hyc	0.005011
hyd	0.149407
hyg	0.011388
hyl	0.034619
hym	0.024142
hyn	0.001367
hyo	0.003644
hyp	0.172638
hyr	0.021409
hys	0.056483
hyt	0.017765
hyx	0.024142
hyè	0.001367
hze	0.000911
hâb	0.003644
hâg	0.003189
hâl	0.023231
hâm	0.068782
hâs	0.007288
hât	0.185848
hâv	0.000911
hèb	0.000911
hèc	0.001367
hèl	0.002278
hèm	0.014576
hèn	0.006377
hèq	0.021409
hèr	0.110233
hès	0.00911
hèt	0.027786
hèv	0.019131
héa	0.008655
héb	0.042362
héc	0.010021
héd	0.009566
hée	0.177648
hég	0.003644
héi	0.01822
hél	0.045095
hém	0.120254
hén	0.043729
héo	0.055117
hép	0.00911
héq	0.033708
hér	0.294259
hés	0.157606
hét	0.112055
héu	0.001367
hév	0.000911
héâ	0.007744
hên	0.002733
hêt	0.001822
hîm	0.007744
hît	0.015487
hôl	0.000911
hôm	0.023231
hôp	0.000911
hôt	0.00911
hûm	0.000456
hût	0.000456
iab	0.106134
iac	0.042818
iad	0.024597
iaf	0.019587
iag	0.052383
iai	0.531123
iak	0.001367
ial	0.458697
iam	0.025964
ian	0.435922
iao	0.001822
iap	0.033708
iaq	0.033252
iar	0.061038
ias	0.637257
iat	0.25554
iau	0.109322
iav	0.002733
iax	0.000456
iaz	0.003644
iaç	0.007744
iaé	0.001822
iba	0.059216
ibb	0.020953
ibe	0.104311
ibi	0.143485
ibl	0.256451
ibo	0.081992
ibr	0.169905
ibs	0.000456
ibu	0.155328
iby	0.003644
ibâ	0.0041
ibè	0.006377
ibé	0.104311
ica	0.686907
icc	0.008655
ice	0.583507
ich	0.470085
ici	0.629057
ick	0.020953
icl	0.051017
icm	0.000911
icn	0.000456
ico	0.339809
icp	0.000456
icr	0.073337
ics	0.011388
ict	0.131186
icu	0.296081
icy	0.015032
icè	0.002278
icé	0.018676
icô	0.001367
ida	0.338898
idd	0.001367
ide	0.545699
idg	0.012754
idi	0.379439
idj	0.001367
idn	0.021864
ido	0.107045
idr	0.006377
ids	0.006377
idu	0.071515
idy	0.003644
idâ	0.04054
idè	0.02642
idé	0.276494
idî	0.005466
idû	0.000456
iec	0.002278
ied	0.03143
ief	0.010932
ieh	0.000911
iei	0.028697
iel	0.219555
iem	0.041907
ien	5.746242
iep	0.000911
ier	2.094429
ies	0.763888
iet	0.058761
ieu	0.296992
iev	0.000456
iew	0.024597
iez	6.573901
ifa	0.013665
ife	0.065593
iff	0.524746
ifi	1.521854
ifl	0.096112
ifo	0.082903
ifr	0.011388
ifs	0.160339
ift	0.006377
ifu	0.060583
ifâ	0.001367
ifè	0.04464
ifé	0.072426
iga	0.155784
ige	0.417701
igg	0.001367
igh	0.0041
igi	0.122987
igl	0.029608
igm	0.04054
ign	1.282257
igo	0.204068
igr	0.281504
igt	0.005011
igu	0.402214
igw	0.000456
igy	0.001822
igz	0.019587
igè	0.021409
igé	0.108867
iha	0.001822
ihe	0.000911
ihi	0.021864
iho	0.000911
ihu	0.000456
ihy	0.000456
ihé	0.000911
iid	0.000911
iie	0.110233
iif	0.000911
iio	0.1075
iit	0.000456
ija	0.002278
ije	0.002278
ijo	0.023231
iju	0.0041
ika	0.007744
ikh	0.000911
iki	0.0041
iks	0.001822
ikt	0.000911
ila	0.405403
ilb	0.002278
ilc	0.000911
ild	0.007744
ile	0.486483
ilg	0.000456
ilh	0.025053
ili	1.272236
ilk	0.000456
ill	4.811538
ilm	0.041907
ilo	0.225477
ilp	0.000911
ils	0.04054
ilt	0.054206
ilu	0.039174
ilv	0.000456
ilà	0.000456
ilâ	0.053295
ilè	0.033708
ilé	0.122076
ilî	0.002733
ima	0.540233
imb	0.131642
ime	0.622225
imi	0.460064
imm	0.197235
imn	0.0041
imo	0.1116
imp	0.68053
ims	0.002278
imu	0.092924
imy	0.000456
imâ	0.045551
imè	0.035985
imé	0.140752
ina	1.551918
inb	0.002278
inc	0.865011
ind	0.638168
ine	2.025647
inf	0.440477
ing	0.599449
inh	0.075614
ini	0.794407
inj	0.055572
ink	0.003189
inl	0.005011
inm	0.002278
inn	0.087913
ino	0.314301
inp	0.001367
inq	0.102945
inr	0.012754
ins	0.89553
int	1.721367
inu	0.172182
inv	0.300636
inx	0.000911
iny	0.002278
inz	0.008655
inâ	0.211812
inç	0.078803
inè	0.077892
iné	0.50106
inî	0.0041
inô	0.001822
inû	0.000456
ioa	0.00911
iob	0.015943
ioc	0.066049
iod	0.064227
iof	0.000911
iog	0.05375
ioi	0.000456
iol	0.275127
iom	0.073792
ion	10.092705
iop	0.022775
ioq	0.003644
ior	0.108411
ios	0.046917
iot	0.112966
iou	0.014576
iov	0.001822
iox	0.002733
ioé	0.000911
ioï	0.001822
ipa	0.169905
ipc	0.000911
ipe	0.13392
iph	0.067871
ipi	0.092924
ipl	0.155784
ipm	0.000456
ipn	0.001367
ipo	0.127087
ipp	0.102034
ipr	0.027786
ips	0.031886
ipt	0.035074
ipu	0.058305
ipy	0.001367
ipâ	0.017765
ipè	0.016854
ipé	0.046462
ipô	0.000911
iqu	2.720753
iqû	0.001822
ira	1.529598
irb	0.001822
irc	0.153051
ird	0.001367
ire	1.769196
irg	0.02642
irh	0.001822
iri	0.539778
irl	0.02232
irm	0.095657
irn	0.000456
iro	0.583962
irp	0.021864
irq	0.000911
irr	0.134375
irs	0.075159
irt	0.023686
iru	0.018676
irv	0.004555
irâ	0.046006
irè	0.020042
iré	0.092924
isa	2.648327
isb	0.004555
isc	0.402214
ise	2.848751
isf	0.03143
isg	0.005011
ish	0.005922
isi	0.936981
isj	0.036896
isk	0.001822
isl	0.032341
ism	0.481017
isn	0.001367
iso	0.598994
isp	0.238687
isq	0.097479
isr	0.0041
iss	4.517735
ist	1.665795
isu	0.03143
isy	0.005922
isâ	0.430456
isç	0.007288
isè	0.158062
isé	0.816271
isî	0.030975
ita	0.976155
itc	0.003189
ite	1.179312
ith	0.112966
iti	0.770265
itl	0.003644
itm	0.002278
ito	0.163528
itr	0.325689
its	0.106134
itt	0.138475
itu	0.594894
ity	0.002278
itz	0.000911
itâ	0.106134
itè	0.049195
ité	0.829026
itî	0.001367
itô	0.000911
iul	0.000456
ium	0.082903
iun	0.000456
iur	0.017765
ius	0.003189
iva	0.400848
ive	0.912839
ivi	0.422712
ivo	0.17036
ivr	0.245975
ivs	0.000456
ivu	0.024597
ivâ	0.036441
ivè	0.012754
ivé	0.068326
ivî	0.018676
ivô	0.000456
iwa	0.001367
iwi	0.000911
ixa	0.039174
ixd	0.000456
ixe	0.045551
ixi	0.019131
ixo	0.002733
ixt	0.016854
ixâ	0.005466
ixè	0.001822
ixé	0.012299
iya	0.000911
iza	0.006833
ize	0.010021
izi	0.014121
izn	0.000456
izo	0.020042
izu	0.002278
izy	0.000911
izz	0.005466
izé	0.001822
iâm	0.092013
iât	0.20589
iça	0.001822
iço	0.001367
ièb	0.000911
ièc	0.007744
ièd	0.0041
ièg	0.011843
ièl	0.000456
ièm	0.092468
ièn	0.004555
ièr	0.656388
iès	0.003189
ièt	0.010932
ièv	0.00911
ièz	0.000456
iéc	0.004555
iéd	0.035074
iée	0.296081
iéf	0.000911
iég	0.063316
iél	0.001822
iém	0.005922
ién	0.031886
iép	0.002278
iér	0.08017
iés	0.138475
iét	0.109778
iév	0.008199
iéz	0.002278
iéç	0.001367
iôl	0.000456
iôs	0.000456
jab	0.028242
jac	0.045551
jad	0.003189
jag	0.000911
jah	0.002278
jai	0.031886
jak	0.000911
jal	0.056483
jam	0.041451
jan	0.017309
jap	0.023231
jaq	0.002733
jar	0.061038
jas	0.051017
jat	0.003189
jau	0.076981
jav	0.030519
jay	0.000456
jaz	0.001822
jaï	0.003644
jea	0.005011
jec	0.158062
jee	0.000456
jel	0.001367
jen	0.002733
jep	0.000911
jer	0.005922
jes	0.003189
jet	0.150318
jeu	0.051472
jeû	0.01822
jig	0.000456
jik	0.003189
jin	0.001822
jis	0.001367
jit	0.001822
jiu	0.000911
jki	0.000911
joa	0.002278
job	0.017309
joc	0.002733
jod	0.002733
jog	0.000456
joh	0.001822
joi	0.158973
joj	0.000911
jok	0.000911
jol	0.04054
jon	0.097479
jor	0.04054
jos	0.002278
jot	0.019131
jou	0.298814
jov	0.005922
joy	0.006377
joï	0.000456
jua	0.002278
jub	0.022775
juc	0.019131
jud	0.022775
jug	0.167172
jui	0.00911
juj	0.001367
juk	0.001367
jul	0.003644
jum	0.032797
jun	0.005466
jup	0.015032
jur	0.134375
jus	0.114333
jut	0.024597
juv	0.005466
jux	0.021409
jéc	0.000911
jéj	0.000456
jér	0.002278
jés	0.003644
jét	0.000911
jôl	0.005922
kaa	0.000456
kab	0.005011
kac	0.000911
kad	0.005011
kaf	0.001822
kag	0.001367
kai	0.0041
kaj	0.000456
kak	0.002278
kal	0.004555
kam	0.002733
kan	0.013665
kao	0.003189
kap	0.002278
kar	0.00911
kas	0.013665
kat	0.003644
kav	0.000456
kaw	0.000911
kay	0.002278
kaz	0.001367
kaï	0.003189
kbo	0.014121
kch	0.000911
kee	0.000911
kef	0.000456
kel	0.010932
ken	0.004555
ker	0.032797
kes	0.004555
ket	0.01321
key	0.003644
kez	0.000456
kfa	0.000456
kfi	0.000456
kfo	0.000456
kfu	0.000456
kgo	0.000456
kha	0.011843
khe	0.000456
khi	0.000456
khm	0.003644
kho	0.006833
khs	0.000456
khz	0.000456
khâ	0.003189
khé	0.005466
khô	0.000911
kia	0.007744
kib	0.001367
kic	0.000911
kid	0.021864
kie	0.020498
kif	0.003189
kii	0.000911
kik	0.001367
kil	0.016398
kim	0.001822
kin	0.020498
kio	0.001822
kip	0.002278
kir	0.005011
kis	0.014576
kit	0.003189
kiw	0.000911
kiâ	0.001367
kiè	0.000456
kié	0.002733
kka	0.005011
kki	0.000456
kla	0.002733
kle	0.0041
kli	0.000456
klo	0.001822
kly	0.000456
kma	0.001367
kmè	0.001367
kne	0.000911
kni	0.002278
kno	0.000911
koa	0.000911
kob	0.000911
koh	0.001822
koi	0.000456
kol	0.006833
kom	0.000456
kon	0.001367
kop	0.000456
kor	0.003189
kos	0.001367
kot	0.000911
kou	0.009566
kow	0.000456
kpi	0.000911
kpo	0.000911
kra	0.007744
kre	0.001367
kri	0.005011
kro	0.000911
kry	0.000456
ksa	0.000456
ksi	0.000456
kso	0.001367
kta	0.001822
kua	0.001367
kuf	0.000911
kul	0.000456
kum	0.000911
kun	0.000456
kur	0.001367
kva	0.000911
kwa	0.000911
kya	0.000456
kyl	0.019131
kym	0.001367
kyr	0.002733
kys	0.008199
kâm	0.000456
kât	0.001367
kèl	0.000456
kèn	0.000911
kèr	0.000911
kée	0.000911
kéf	0.001822
kék	0.000456
kél	0.001822
kém	0.000456
kén	0.002278
kép	0.001822
kér	0.023231
kés	0.000911
lab	0.231398
lac	0.30018
lad	0.112055
lae	0.000911
laf	0.082447
lag	0.402214
lah	0.0041
lai	1.790604
lak	0.002733
lal	0.010021
lam	0.432733
lan	1.524587
lao	0.005011
lap	0.161706
laq	0.139386
lar	0.56893
las	1.938189
lat	0.706494
lau	0.088369
lav	0.205434
law	0.001367
lax	0.052839
lay	0.143941
laz	0.006377
laç	0.081992
laî	0.001822
laï	0.024597
lba	0.01321
lbe	0.012754
lbi	0.005922
lbo	0.003644
lbr	0.003189
lbu	0.051928
lbâ	0.002278
lbè	0.001822
lbé	0.0041
lca	0.04965
lce	0.000456
lch	0.014121
lci	0.061038
lco	0.051017
lcr	0.002733
lcs	0.000456
lcu	0.030975
lcy	0.001367
lcè	0.002733
lcé	0.025508
lcô	0.000911
lda	0.012754
lde	0.019131
ldi	0.015032
ldo	0.005011
lds	0.002733
ldu	0.001822
ldw	0.000456
ldâ	0.001367
ldè	0.000456
ldé	0.007288
ldô	0.000456
lea	0.016854
leb	0.020042
lec	0.326144
led	0.003644
lee	0.002733
lef	0.005011
leg	0.012299
leh	0.000456
lei	0.030064
lej	0.000911
lek	0.000456
lem	0.392193
len	0.516091
lep	0.029153
leq	0.0041
ler	2.608243
les	1.700869
let	0.526568
leu	0.74339
lev	0.178559
lex	0.086547
ley	0.005922
lez	0.275583
leç	0.001822
lfa	0.054206
lfe	0.023231
lfh	0.000911
lfi	0.023231
lfo	0.006833
lfr	0.001822
lfs	0.001367
lfu	0.03553
lfè	0.000911
lfé	0.000456
lga	0.057394
lge	0.008655
lgi	0.02232
lgo	0.0041
lgr	0.001822
lgu	0.043729
lgè	0.000911
lgé	0.010021
lha	0.0041
lhe	0.003644
lho	0.025964
lia	0.315212
lib	0.257818
lic	0.353475
lid	0.168083
lie	0.804884
lif	0.197691
lig	0.432278
lii	0.025053
lik	0.000911
lil	0.032797
lim	0.345276
lin	0.643634
lio	0.391282
lip	0.098845
liq	0.351653
lir	0.28697
lis	3.091537
lit	0.745212
liu	0.012299
liv	0.139841
lix	0.004555
liz	0.0041
liâ	0.030064
liç	0.000456
liè	0.092468
lié	0.118432
lka	0.003189
lke	0.000456
lkh	0.005011
lki	0.005011
lkl	0.001822
lkm	0.000456
lks	0.000911
lky	0.002278
lké	0.000456
lla	1.699503
lld	0.000911
lle	2.928921
lli	0.856812
llm	0.001367
llo	0.726992
lls	0.005466
llu	0.262828
lly	0.007288
llâ	0.256451
llè	0.1116
llé	0.50607
llî	0.022775
llô	0.000456
llû	0.000456
lma	0.059672
lme	0.048284
lmi	0.071059
lmo	0.020953
lms	0.001822
lmu	0.0041
lmâ	0.005466
lmè	0.008199
lmé	0.009566
lna	0.000456
lne	0.000456
lnu	0.000456
lné	0.00911
loa	0.002278
lob	0.078803
loc	0.236864
lod	0.021864
loe	0.000456
lof	0.01321
log	0.561642
loh	0.000456
loi	0.198146
lok	0.001367
lol	0.008199
lom	0.182659
lon	1.13695
loo	0.006833
lop	0.175371
loq	0.153051
lor	0.455964
los	0.186759
lot	0.569841
lou	0.565742
lov	0.016398
low	0.007744
lox	0.004555
loy	0.077436
loz	0.000456
loè	0.000456
loî	0.021864
loï	0.025053
lpa	0.064227
lpe	0.041907
lph	0.013665
lpi	0.04054
lpl	0.000456
lpo	0.02642
lpr	0.003189
lps	0.000456
lpt	0.021409
lpâ	0.005466
lpè	0.001822
lpé	0.014121
lpê	0.021409
lqu	0.087913
lsa	0.054661
lse	0.057394
lsh	0.000456
lsi	0.074703
lso	0.007288
lst	0.005011
lsâ	0.009566
lsè	0.003189
lsé	0.031886
lta	0.147585
lte	0.194502
lth	0.006377
lti	0.18357
ltm	0.001367
lto	0.020498
ltr	0.104311
lts	0.002733
ltu	0.03553
lty	0.000911
ltz	0.000456
ltâ	0.020498
ltè	0.015487
lté	0.095201
ltô	0.000456
lua	0.114788
lub	0.067871
luc	0.150318
lud	0.048284
lue	0.221833
luf	0.008655
lug	0.013665
lui	0.084269
luk	0.000456
lul	0.051017
lum	0.199513
lun	0.084269
luo	0.025508
lup	0.011388
luq	0.005466
lur	0.131186
lus	0.262828
lut	0.227299
luv	0.030519
lux	0.031886
luz	0.001367
luâ	0.020042
luè	0.009566
lué	0.030519
lva	0.077436
lve	0.023231
lvi	0.015032
lvo	0.0041
lvu	0.002733
lvè	0.000911
lvé	0.033252
lwe	0.001367
lya	0.005922
lyb	0.001822
lyc	0.077892
lyd	0.005922
lye	0.001822
lyg	0.014576
lyh	0.000911
lyl	0.002278
lym	0.018676
lyn	0.019587
lyo	0.006833
lyp	0.025508
lyr	0.010477
lys	0.170816
lyt	0.031886
lyu	0.001367
lyv	0.001822
lyw	0.000456
lyè	0.001822
lyé	0.001367
lza	0.006377
lzé	0.001822
lâc	0.048739
lâh	0.000456
lâm	0.264195
lân	0.020042
lât	0.602638
lèb	0.005466
lèc	0.011843
lèg	0.020042
lèl	0.004555
lèm	0.002733
lèn	0.023231
lèp	0.001822
lèr	0.266928
lès	0.010932
lèt	0.026875
lèv	0.064227
lèz	0.004555
léa	0.056483
léb	0.050561
léc	0.168083
léd	0.025964
lée	0.636346
léf	0.007288
lég	0.364862
léi	0.025508
léj	0.001822
lék	0.000911
lél	0.005922
lém	0.060583
lén	0.043729
léo	0.042362
lép	0.061494
lér	0.144396
lés	0.350742
lét	0.093379
léu	0.002733
lév	0.051472
léz	0.021409
léâ	0.002733
léè	0.000911
léé	0.0041
lêm	0.017765
lên	0.000911
lîm	0.01822
lît	0.036441
lôm	0.016854
lôn	0.000911
lôt	0.020498
lûm	0.009566
lût	0.027331
mab	0.025053
mac	0.145763
mad	0.073337
mae	0.002278
maf	0.006833
mag	0.279227
mah	0.009566
mai	0.551621
maj	0.041907
mak	0.004555
mal	0.361218
mam	0.024597
man	1.279979
mao	0.003644
map	0.005922
maq	0.093379
mar	0.952469
mas	0.670053
mat	0.918305
mau	0.088824
max	0.051928
may	0.004555
maz	0.006833
maç	0.020953
maî	0.030064
maï	0.010477
mba	0.446854
mbd	0.000911
mbe	0.177648
mbi	0.204979
mbl	0.243697
mbo	0.368051
mbr	0.601271
mbs	0.001822
mbu	0.098845
mby	0.000911
mbâ	0.015487
mbè	0.005466
mbé	0.037807
mbê	0.007744
mbî	0.001367
mbû	0.003189
mci	0.000456
mda	0.000456
mdu	0.000456
mea	0.019587
mec	0.025508
med	0.002278
mee	0.000911
meg	0.000456
mei	0.027786
mel	0.117977
mem	0.052383
men	2.694334
meq	0.000456
mer	1.031272
mes	2.617808
met	0.250985
meu	0.283782
mev	0.000911
mex	0.0041
mez	0.077436
meç	0.005922
meï	0.000456
mha	0.000911
mhy	0.000456
mia	0.04054
mib	0.003189
mic	0.126631
mid	0.112055
mie	0.335254
mif	0.020953
mig	0.095657
mii	0.001822
mij	0.01822
mik	0.001822
mil	0.317034
mim	0.033252
min	1.135128
mio	0.101123
mip	0.00911
miq	0.15214
mir	0.174915
mis	0.646822
mit	0.298358
miu	0.005011
miv	0.001367
mix	0.038718
miz	0.000456
miâ	0.002733
miè	0.022775
mié	0.008199
mkh	0.000911
mli	0.001822
mma	0.393104
mme	0.472818
mmi	0.122076
mmo	0.169449
mmu	0.175826
mmy	0.001367
mmâ	0.019131
mmè	0.032341
mmé	0.1075
mmê	0.018676
mmî	0.002733
mna	0.027331
mne	0.021864
mni	0.108411
mno	0.025964
mnâ	0.002733
mnè	0.001367
mné	0.019131
moa	0.002278
mob	0.086091
moc	0.056939
mod	0.324322
moe	0.005466
mof	0.003189
mog	0.079259
moh	0.000456
moi	0.203612
mok	0.001822
mol	0.244153
mom	0.02232
mon	0.757511
mop	0.020042
moq	0.039629
mor	0.603093
mos	0.056483
mot	0.23322
mou	0.508803
mov	0.0041
mox	0.001367
moy	0.044184
moz	0.005466
moé	0.000911
moï	0.005011
moû	0.001367
mpa	0.554354
mpe	0.31749
mph	0.076981
mpi	0.228665
mpl	0.558454
mpo	0.530668
mpr	0.392648
mps	0.010932
mpt	0.252352
mpu	0.145763
mpy	0.003189
mpâ	0.038263
mpè	0.022775
mpé	0.12071
mpê	0.061038
mpî	0.005011
mpô	0.000911
mqu	0.000456
mri	0.000456
mro	0.000456
mse	0.000456
msi	0.001367
mst	0.0041
mta	0.003644
mte	0.004555
mto	0.006377
mté	0.000911
mua	0.021864
muc	0.006833
mud	0.005922
mue	0.04464
muf	0.0041
mug	0.022775
mui	0.005922
mul	0.308835
mum	0.007288
mun	0.200424
muo	0.002278
mup	0.000456
muq	0.002278
mur	0.145307
mus	0.217733
mut	0.172182
muâ	0.002733
muè	0.001367
mué	0.006377
muï	0.000911
mvi	0.007744
mwa	0.000911
mya	0.000911
myc	0.025053
myd	0.002733
mye	0.000456
myg	0.002733
myi	0.000911
myl	0.003644
myo	0.010477
myr	0.010021
mys	0.060127
myt	0.021864
myx	0.004555
myé	0.007288
mâc	0.03143
mâl	0.001822
mâm	0.060583
mân	0.000456
mât	0.141663
mèc	0.002278
mèd	0.003644
mèl	0.000911
mèm	0.000456
mèn	0.068782
mèr	0.102489
mès	0.002733
mèt	0.09839
méa	0.01321
méc	0.110689
méd	0.238231
mée	0.20589
méf	0.029608
még	0.046462
méh	0.001822
méi	0.0041
méj	0.01822
mél	0.092468
mém	0.073792
mén	0.124809
méo	0.005922
mép	0.043273
mér	0.204068
més	0.159884
mét	0.288337
mév	0.003189
méz	0.001367
mêl	0.085636
mêm	0.004555
mîm	0.011388
mît	0.02232
môl	0.000911
môm	0.000911
môn	0.0041
mûm	0.001367
mûr	0.020953
mût	0.002733
nab	0.060127
nac	0.175826
nad	0.063771
nae	0.000911
naf	0.002733
nag	0.302913
nah	0.002278
nai	1.472204
naj	0.000911
nak	0.002278
nal	0.616759
nam	0.089735
nan	0.738835
nao	0.000911
nap	0.082447
naq	0.024597
nar	0.230943
nas	1.528687
nat	0.528846
nau	0.160795
nav	0.071059
nax	0.001822
nay	0.021409
naz	0.013665
naç	0.010477
naé	0.000456
naî	0.030519
naï	0.006377
naü	0.000456
nba	0.001367
nbl	0.000911
nbo	0.003644
nca	0.392648
nce	1.084111
nch	0.942903
